case_id,scenario_id,node_id,node_name,level,device_class,epoch,cpu_util,ram_util,queue_depth,uplink_latency,jitter_pktloss,handover_rate,residual_energy,temperature,reliability_prior,ground_truth_fail,failure_time
1,4,3,cloud,0,cloud,0.0,0.0000,0.0225,0,0.000,,0,1.0000,,0.990,0,
2,4,3,cloud,0,cloud,100.0,0.0000,0.0225,0,0.000,,0,0.9959,,0.990,0,
3,4,3,cloud,0,cloud,200.0,0.3964,0.0225,8808,1120.000,1.0000,0,0.9915,,0.990,0,
4,4,3,cloud,0,cloud,300.0,0.9705,0.0225,45609,3815.000,1.0000,0,0.9865,,0.990,0,
5,4,3,cloud,0,cloud,400.0,0.9732,0.0225,81797,3815.000,1.0000,0,0.9815,,0.990,0,
6,4,3,cloud,0,cloud,500.0,0.9866,0.0225,121978,4010.000,1.0000,0,0.9765,,0.990,0,
7,4,3,cloud,0,cloud,600.0,0.9759,0.0225,159298,3870.000,1.0000,0,0.9715,,0.990,0,
8,4,3,cloud,0,cloud,700.0,0.9705,0.0225,199331,3975.000,1.0000,0,0.9665,,0.990,0,
9,4,3,cloud,0,cloud,800.0,0.9571,0.0225,239088,3940.000,1.0000,0,0.9615,,0.990,0,
10,4,3,cloud,0,cloud,900.0,0.9518,0.0225,279145,3945.000,1.0000,0,0.9565,,0.990,0,
11,4,3,cloud,0,cloud,1000.0,0.9705,0.0225,319352,3980.000,1.0000,0,0.9515,,0.990,0,
12,4,3,cloud,0,cloud,1100.0,0.9598,0.0225,359640,3970.000,1.0000,0,0.9465,,0.990,0,
13,4,3,cloud,0,cloud,1200.0,0.9813,0.0225,400312,4020.000,1.0000,0,0.9415,,0.990,0,
14,4,3,cloud,0,cloud,1300.0,0.9786,0.0225,440560,4000.000,1.0000,0,0.9365,,0.990,0,
15,4,3,cloud,0,cloud,1400.0,0.9679,0.0225,477700,3850.000,1.0000,0,0.9315,,0.990,0,
16,4,3,cloud,0,cloud,1500.0,0.9518,0.0225,517363,3925.000,1.0000,0,0.9265,,0.990,0,
17,4,3,cloud,0,cloud,1600.0,0.9598,0.0225,556241,3905.000,1.0000,0,0.9215,,0.990,0,
18,4,3,cloud,0,cloud,1700.0,0.9839,0.0225,596665,4015.000,1.0000,0,0.9165,,0.990,0,
19,4,3,cloud,0,cloud,1800.0,0.9732,0.0225,637126,4000.000,1.0000,0,0.9115,,0.990,0,
20,4,3,cloud,0,cloud,1900.0,0.9545,0.0225,677797,3975.000,1.0000,0,0.9065,,0.990,0,
21,4,3,cloud,0,cloud,2000.0,0.9786,0.0225,717967,3995.000,1.0000,0,0.9015,,0.990,0,
22,4,3,cloud,0,cloud,2100.0,0.9705,0.0225,758572,4000.000,1.0000,0,0.8965,,0.990,0,
23,4,3,cloud,0,cloud,2200.0,0.9705,0.0225,799283,4005.000,1.0000,0,0.8915,,0.990,0,
24,4,3,cloud,0,cloud,2300.0,0.9545,0.0225,838642,3920.000,1.0000,0,0.8865,,0.990,0,
25,4,3,cloud,0,cloud,2400.0,0.9250,0.0225,877781,3855.000,1.0000,0,0.8815,,0.990,0,
26,4,3,cloud,0,cloud,2500.0,1.0000,0.0225,917686,4025.000,1.0000,0,0.8765,,0.990,0,
27,4,3,cloud,0,cloud,2600.0,0.9839,0.0225,954971,3885.000,1.0000,0,0.8715,,0.990,0,
28,4,3,cloud,0,cloud,2700.0,0.9652,0.0225,995854,4000.000,1.0000,0,0.8665,,0.990,0,
29,4,3,cloud,0,cloud,2800.0,0.9732,0.0225,1035947,3985.000,1.0000,0,0.8615,,0.990,0,
30,4,3,cloud,0,cloud,2900.0,0.9839,0.0225,1076908,4040.000,1.0000,0,0.8565,,0.990,0,
31,4,3,cloud,0,cloud,3000.0,0.9813,0.0225,1117270,4010.000,1.0000,0,0.8515,,0.990,0,
32,4,3,cloud,0,cloud,3100.0,0.9679,0.0225,1158242,4010.000,1.0000,0,0.8465,,0.990,0,
33,4,3,cloud,0,cloud,3200.0,0.9518,0.0225,1198789,3965.000,1.0000,0,0.8415,,0.990,0,
34,4,3,cloud,0,cloud,3300.0,0.9732,0.0225,1237370,3920.000,1.0000,0,0.8365,,0.990,0,
35,4,3,cloud,0,cloud,3400.0,0.9143,0.0225,1277802,3890.000,1.0000,0,0.8315,,0.990,0,
36,4,3,cloud,0,cloud,3500.0,0.9786,0.0225,1316692,3940.000,1.0000,0,0.8265,,0.990,0,
37,4,3,cloud,0,cloud,3600.0,0.9705,0.0225,1357578,4010.000,1.0000,0,0.8215,,0.990,0,
38,4,3,cloud,0,cloud,3700.0,0.9893,0.0225,1396178,3950.000,1.0000,0,0.8165,,0.990,0,
39,4,3,cloud,0,cloud,3800.0,0.9357,0.0225,1434133,3825.000,1.0000,0,0.8115,,0.990,0,
40,4,3,cloud,0,cloud,3900.0,0.9759,0.0225,1473584,3960.000,1.0000,0,0.8065,,0.990,0,
41,4,3,cloud,0,cloud,4000.0,0.9705,0.0225,1514462,4010.000,1.0000,0,0.8015,,0.990,0,
42,4,3,cloud,0,cloud,4100.0,1.0000,0.0225,1554180,4025.000,1.0000,0,0.7965,,0.990,0,
43,4,3,cloud,0,cloud,4200.0,0.9759,0.0225,1596071,4065.000,1.0000,0,0.7915,,0.990,0,
44,4,3,cloud,0,cloud,4300.0,0.9652,0.0225,1632483,3815.000,1.0000,0,0.7865,,0.990,0,
45,4,3,cloud,0,cloud,4400.0,0.9866,0.0225,1672424,4000.000,1.0000,0,0.7815,,0.990,0,
46,4,3,cloud,0,cloud,4500.0,0.9598,0.0225,1713365,3995.000,1.0000,0,0.7765,,0.990,0,
47,4,3,cloud,0,cloud,4600.0,0.9679,0.0225,1753479,3975.000,1.0000,0,0.7715,,0.990,0,
48,4,3,cloud,0,cloud,4700.0,0.9518,0.0225,1797042,4090.000,1.0000,0,0.7665,,0.990,0,
49,4,3,cloud,0,cloud,4800.0,0.9759,0.0225,1833590,3840.000,1.0000,0,0.7615,,0.990,0,
50,4,3,cloud,0,cloud,4900.0,0.9786,0.0225,1877101,4135.000,1.0000,0,0.7565,,0.990,0,
51,4,3,cloud,0,cloud,5000.0,0.9732,0.0225,1914204,3860.000,1.0000,0,0.7515,,0.990,0,
52,4,4,fog-13,1,fog,0.0,0.0000,0.0000,0,100.000,,0,1.0000,,0.850,0,
53,4,4,fog-13,1,fog,100.0,0.0000,0.0000,0,100.000,,0,0.9981,,0.850,0,
54,4,4,fog-13,1,fog,200.0,0.0000,0.0000,0,100.000,,0,0.9963,,0.850,0,
55,4,4,fog-13,1,fog,300.0,0.0000,0.0000,5,100.250,0.0000,0,0.9944,,0.850,0,
56,4,4,fog-13,1,fog,400.0,0.0000,0.0000,17,100.850,0.0000,0,0.9925,,0.850,0,
57,4,4,fog-13,1,fog,500.0,0.0000,0.0000,38,101.350,0.5343,0,0.9906,,0.850,0,
58,4,4,fog-13,1,fog,600.0,0.0000,0.0000,38,101.350,0.5394,0,0.9888,,0.850,0,
59,4,4,fog-13,1,fog,700.0,0.0000,0.0000,35,101.300,0.5093,0,0.9869,,0.850,0,
60,4,4,fog-13,1,fog,800.0,0.0000,0.0000,32,101.250,0.5271,0,0.9850,,0.850,0,
61,4,4,fog-13,1,fog,900.0,0.0000,0.0000,32,101.250,0.5099,0,0.9831,,0.850,0,
62,4,4,fog-13,1,fog,1000.0,0.0000,0.0000,38,101.350,0.5420,0,0.9813,,0.850,0,
63,4,4,fog-13,1,fog,1100.0,0.0000,0.0000,38,101.350,0.5368,0,0.9794,,0.850,0,
64,4,4,fog-13,1,fog,1200.0,0.0000,0.0000,38,101.350,0.5320,0,0.9775,,0.850,0,
65,4,4,fog-13,1,fog,1300.0,0.0000,0.0000,37,101.300,0.5463,0,0.9756,,0.850,0,
66,4,4,fog-13,1,fog,1400.0,0.0000,0.0000,38,101.350,0.5346,0,0.9738,,0.850,0,
67,4,4,fog-13,1,fog,1500.0,0.0000,0.0000,35,101.300,0.5344,0,0.9719,,0.850,0,
68,4,4,fog-13,1,fog,1600.0,0.0000,0.0000,35,101.300,0.5329,0,0.9700,,0.850,0,
69,4,4,fog-13,1,fog,1700.0,0.0000,0.0000,38,101.350,0.5299,0,0.9681,,0.850,0,
70,4,4,fog-13,1,fog,1800.0,0.0000,0.0000,32,101.250,0.4857,0,0.9663,,0.850,0,
71,4,4,fog-13,1,fog,1900.0,0.0000,0.0000,38,101.350,0.5339,0,0.9644,,0.850,0,
72,4,4,fog-13,1,fog,2000.0,0.0000,0.0000,38,101.350,0.5338,0,0.9625,,0.850,0,
73,4,4,fog-13,1,fog,2100.0,0.0000,0.0000,35,101.300,0.5338,0,0.9606,,0.850,0,
74,4,4,fog-13,1,fog,2200.0,0.0000,0.0000,35,101.300,0.4910,0,0.9588,,0.850,0,
75,4,4,fog-13,1,fog,2300.0,0.0000,0.0000,38,101.350,0.5321,0,0.9569,,0.850,0,
76,4,4,fog-13,1,fog,2400.0,0.0000,0.0000,32,101.250,0.5249,0,0.9550,,0.850,0,
77,4,4,fog-13,1,fog,2500.0,0.0000,0.0000,38,101.350,0.5380,0,0.9531,,0.850,0,
78,4,4,fog-13,1,fog,2600.0,0.0000,0.0000,38,101.350,0.5387,0,0.9513,,0.850,0,
79,4,4,fog-13,1,fog,2700.0,0.0000,0.0000,38,101.350,0.5404,0,0.9494,,0.850,0,
80,4,4,fog-13,1,fog,2800.0,0.0000,0.0000,35,101.300,0.5079,0,0.9475,,0.850,0,
81,4,4,fog-13,1,fog,2900.0,0.0000,0.0000,38,101.350,0.5338,0,0.9456,,0.850,0,
82,4,4,fog-13,1,fog,3000.0,0.0000,0.0000,32,101.250,0.4608,0,0.9438,,0.850,0,
83,4,4,fog-13,1,fog,3100.0,0.0000,0.0000,38,101.350,0.5344,0,0.9419,,0.850,0,
84,4,4,fog-13,1,fog,3200.0,0.0000,0.0000,37,101.300,0.5377,0,0.9400,,0.850,0,
85,4,4,fog-13,1,fog,3300.0,0.0000,0.0000,32,101.250,0.4509,0,0.9381,,0.850,0,
86,4,4,fog-13,1,fog,3400.0,0.0000,0.0000,38,101.350,0.5268,0,0.9363,,0.850,0,
87,4,4,fog-13,1,fog,3500.0,0.0000,0.0000,28,101.200,0.4748,0,0.9344,,0.850,0,
88,4,4,fog-13,1,fog,3600.0,0.0000,0.0000,38,101.350,0.5336,0,0.9325,,0.850,0,
89,4,4,fog-13,1,fog,3700.0,0.0000,0.0000,32,101.250,0.4856,0,0.9306,,0.850,0,
90,4,4,fog-13,1,fog,3800.0,0.0000,0.0000,38,101.350,0.5345,0,0.9288,,0.850,0,
91,4,4,fog-13,1,fog,3900.0,0.0000,0.0000,35,101.300,0.4861,0,0.9269,,0.850,0,
92,4,4,fog-13,1,fog,4000.0,0.0000,0.0000,35,101.300,0.4947,0,0.9250,,0.850,0,
93,4,4,fog-13,1,fog,4100.0,0.0000,0.0000,54,101.650,0.6913,0,0.9231,,0.850,0,
94,4,4,fog-13,1,fog,4200.0,0.0000,0.0000,83,102.300,0.9920,0,0.9213,,0.850,0,
95,4,4,fog-13,1,fog,4300.0,0.0000,0.0000,81,102.250,0.9545,0,0.9194,,0.850,0,
96,4,4,fog-13,1,fog,4400.0,0.0000,0.0000,74,102.100,0.9348,0,0.9175,,0.850,0,
97,4,4,fog-13,1,fog,4500.0,0.0000,0.0000,81,102.250,0.9448,0,0.9156,,0.850,0,
98,4,4,fog-13,1,fog,4600.0,0.0000,0.0000,74,102.100,0.9423,0,0.9138,,0.850,0,
99,4,4,fog-13,1,fog,4700.0,0.0000,0.0000,63,101.850,0.8918,0,0.9119,,0.850,0,
100,4,4,fog-13,1,fog,4800.0,0.0000,0.0000,59,101.750,0.8362,0,0.9100,,0.850,0,
101,4,4,fog-13,1,fog,4900.0,0.0000,0.0000,59,101.750,0.8321,0,0.9081,,0.850,0,
102,4,4,fog-13,1,fog,5000.0,0.0000,0.0000,76,102.150,0.9396,0,0.9063,,0.850,0,
103,4,5,fog-14,1,fog,0.0,0.0000,0.0000,0,100.000,,0,1.0000,,0.850,0,
104,4,5,fog-14,1,fog,100.0,0.0000,0.0000,4,100.200,0.0000,0,0.9981,,0.850,0,
105,4,5,fog-14,1,fog,200.0,0.0000,0.0000,12,100.450,0.2940,0,0.9963,,0.850,0,
106,4,5,fog-14,1,fog,300.0,0.0000,0.0000,19,100.700,0.4459,0,0.9944,,0.850,0,
107,4,5,fog-14,1,fog,400.0,0.0000,0.0000,56,101.700,0.7867,0,0.9925,,0.850,0,
108,4,5,fog-14,1,fog,500.0,0.0000,0.0000,32,101.250,0.4788,0,0.9906,,0.850,0,
109,4,5,fog-14,1,fog,600.0,0.0000,0.0000,32,101.250,0.4944,0,0.9888,,0.850,0,
110,4,5,fog-14,1,fog,700.0,0.0000,0.0000,35,101.300,0.5343,0,0.9869,,0.850,0,
111,4,5,fog-14,1,fog,800.0,0.0000,0.0000,17,100.850,0.0000,0,0.9850,,0.850,0,
112,4,5,fog-14,1,fog,900.0,0.0000,0.0000,17,100.850,0.0000,0,0.9831,,0.850,0,
113,4,5,fog-14,1,fog,1000.0,0.0000,0.0000,17,100.850,0.0000,0,0.9813,,0.850,0,
