case_id,scenario_id,node_id,node_name,level,device_class,epoch,cpu_util,ram_util,queue_depth,uplink_latency,jitter_pktloss,handover_rate,residual_energy,temperature,reliability_prior,ground_truth_fail,failure_time
1,2,3,cloud,0,cloud,0.0,0.0000,0.0025,0,0.000,,0,1.0000,,0.990,0,
2,2,3,cloud,0,cloud,100.0,0.0000,0.0025,0,0.000,,0,0.9959,,0.990,0,
3,2,3,cloud,0,cloud,200.0,0.0000,0.0025,147,735.000,1.0000,0,0.9918,,0.990,0,
4,2,3,cloud,0,cloud,300.0,0.0031,0.0025,679,2535.000,1.0000,0,0.9877,,0.990,0,
5,2,3,cloud,0,cloud,400.0,0.0042,0.0025,601,2375.000,1.0000,0,0.9835,,0.990,0,
6,2,3,cloud,0,cloud,500.0,0.0051,0.0025,611,2425.000,1.0000,0,0.9794,,0.990,0,
7,2,3,cloud,0,cloud,600.0,0.0063,0.0025,746,2790.000,1.0000,0,0.9753,,0.990,0,
8,2,3,cloud,0,cloud,700.0,0.0074,0.0025,614,2500.000,1.0000,0,0.9711,,0.990,0,
9,2,3,cloud,0,cloud,800.0,0.0089,0.0025,845,3110.000,1.0000,0,0.9669,,0.990,0,
10,2,3,cloud,0,cloud,900.0,0.0096,0.0025,890,3240.000,1.0000,0,0.9628,,0.990,0,
11,2,3,cloud,0,cloud,1000.0,0.0103,0.0025,821,3090.000,1.0000,0,0.9586,,0.990,0,
12,2,3,cloud,0,cloud,1100.0,0.0109,0.0025,727,2880.000,1.0000,0,0.9545,,0.990,0,
13,2,3,cloud,0,cloud,1200.0,0.0121,0.0025,779,3040.000,1.0000,0,0.9503,,0.990,0,
14,2,3,cloud,0,cloud,1300.0,0.0127,0.0025,837,3200.000,1.0000,0,0.9462,,0.990,0,
15,2,3,cloud,0,cloud,1400.0,0.0136,0.0025,711,2920.000,1.0000,0,0.9420,,0.990,0,
16,2,3,cloud,0,cloud,1500.0,0.0152,0.0025,729,3010.000,1.0000,0,0.9379,,0.990,0,
17,2,3,cloud,0,cloud,1600.0,0.0161,0.0025,661,2875.000,1.0000,0,0.9337,,0.990,0,
18,2,3,cloud,0,cloud,1700.0,0.0179,0.0025,890,3475.000,1.0000,0,0.9295,,0.990,0,
19,2,3,cloud,0,cloud,1800.0,0.0181,0.0025,705,3040.000,1.0000,0,0.9254,,0.990,0,
20,2,3,cloud,0,cloud,1900.0,0.0196,0.0025,871,3480.000,1.0000,0,0.9212,,0.990,0,
21,2,3,cloud,0,cloud,2000.0,0.0201,0.0025,878,3510.000,1.0000,0,0.9170,,0.990,0,
22,2,3,cloud,0,cloud,2100.0,0.0205,0.0025,902,3580.000,1.0000,0,0.9129,,0.990,0,
